BI	GO:0004029 ! aldehyde dehydrogenase (NAD) activity
BI	GO:0004031 ! aldehyde oxidase activity
BI	GO:0004034 ! aldose 1-epimerase activity
BI	GO:0004037 ! allantoicase activity
BI	GO:0004038 ! allantoinase activity
BI	GO:0004039 ! allophanate hydrolase activity
BI	GO:0004042 ! acetyl-CoA:L-glutamate N-acetyltransferase activity
BI	GO:0004044 ! amidophosphoribosyltransferase activity
BI	GO:0004046 ! aminoacylase activity
BI	GO:0004047 ! aminomethyltransferase activity
BI	GO:0004048 ! anthranilate phosphoribosyltransferase activity
BI	GO:0004049 ! anthranilate synthase activity
BI	GO:0004052 ! arachidonate 12-lipoxygenase activity
BI	GO:0004053 ! arginase activity
BI	GO:0004054 ! arginine kinase activity
BI	GO:0004055 ! argininosuccinate synthase activity
BI	GO:0004056 ! argininosuccinate lyase activity
BI	GO:0004061 ! arylformamidase activity
BI	GO:0004067 ! asparaginase activity
BI	GO:0004068 ! aspartate 1-decarboxylase activity
BI	GO:0004069 ! L-aspartate:2-oxoglutarate aminotransferase activity
BI	GO:0004070 ! aspartate carbamoyltransferase activity
BI	GO:0004071 ! aspartate-ammonia ligase activity
BI	GO:0004072 ! aspartate kinase activity
BI	GO:0004073 ! aspartate-semialdehyde dehydrogenase activity
BI	GO:0004076 ! biotin synthase activity
BI	GO:0004081 ! bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity
BI	GO:0004082 ! bisphosphoglycerate mutase activity
BI	GO:0004083 ! bisphosphoglycerate 2-phosphatase activity
BI	GO:0004087 ! carbamoyl-phosphate synthase (ammonia) activity
BI	GO:0004089 ! carbonate dehydratase activity
BI	GO:0004090 ! carbonyl reductase (NADPH) activity
BI	GO:0004092 ! carnitine O-acetyltransferase activity
BI	GO:0004095 ! carnitine O-palmitoyltransferase activity
BI	GO:0004096 ! catalase activity
BI	GO:0004097 ! catechol oxidase activity
BI	GO:0004099 ! chitin deacetylase activity
BI	GO:0004102 ! choline O-acetyltransferase activity
BI	GO:0004103 ! choline kinase activity
BI	GO:0004104 ! cholinesterase activity
BI	GO:0004105 ! choline-phosphate cytidylyltransferase activity
BI	GO:0004106 ! chorismate mutase activity
BI	GO:0004107 ! chorismate synthase activity
BI	GO:0004109 ! coproporphyrinogen oxidase activity
BI	GO:0004110 ! corticosteroid side-chain-isomerase activity
BI	GO:0004111 ! creatine kinase activity
BI	GO:0004114 ! 3',5'-cyclic-nucleotide phosphodiesterase activity
BI	GO:0004121 ! cystathionine beta-lyase activity
BI	GO:0004122 ! cystathionine beta-synthase activity
BI	GO:0004124 ! cysteine synthase activity
BI	GO:0004126 ! cytidine deaminase activity
BI	GO:0004131 ! cytosine deaminase activity
BI	GO:0004132 ! dCMP deaminase activity
BI	GO:0004136 ! deoxyadenosine kinase activity
BI	GO:0004137 ! deoxycytidine kinase activity
BI	GO:0004138 ! deoxyguanosine kinase activity
BI	GO:0004139 ! deoxyribose-phosphate aldolase activity
BI	GO:0004140 ! dephospho-CoA kinase activity
BI	GO:0004141 ! dethiobiotin synthase activity
BI	GO:0004142 ! diacylglycerol cholinephosphotransferase activity
BI	GO:0004143 ! diacylglycerol kinase activity
BI	GO:0004144 ! diacylglycerol O-acyltransferase activity
BI	GO:0004145 ! diamine N-acetyltransferase activity
BI	GO:0004146 ! dihydrofolate reductase activity
BI	GO:0004148 ! dihydrolipoyl dehydrogenase activity
BI	GO:0004150 ! dihydroneopterin aldolase activity
BI	GO:0004151 ! dihydroorotase activity
BI	GO:0004152 ! dihydroorotate dehydrogenase activity
BI	GO:0004156 ! dihydropteroate synthase activity
BI	GO:0004157 ! dihydropyrimidinase activity
BI	GO:0004158 ! dihydroorotate oxidase activity
BI	GO:0004159 ! dihydrouracil dehydrogenase (NAD+) activity
BI	GO:0004160 ! dihydroxy-acid dehydratase activity
BI	GO:0004161 ! dimethylallyltranstransferase activity
BI	GO:0004163 ! diphosphomevalonate decarboxylase activity
BI	GO:0004165 ! dodecenoyl-CoA delta-isomerase activity
BI	GO:0004166 ! dolichyl-phosphate alpha-N-acetylglucosaminyltransferase activity
BI	GO:0004167 ! dopachrome isomerase activity
BI	GO:0004168 ! dolichol kinase activity
BI	GO:0004170 ! dUTP diphosphatase activity
BI	GO:0004173 ! ecdysone O-acyltransferase activity
BI	GO:0004300 ! enoyl-CoA hydratase activity
BI	GO:0004304 ! estrone sulfotransferase activity
BI	GO:0004305 ! ethanolamine kinase activity
BI	GO:0004306 ! ethanolamine-phosphate cytidylyltransferase activity
BI	GO:0004311 ! farnesyltranstransferase activity
BI	GO:0004322 ! ferroxidase activity
BI	GO:0004325 ! ferrochelatase activity
BI	GO:0004328 ! formamidase activity
BI	GO:0004329 ! formate-tetrahydrofolate ligase activity
BI	GO:0004331 ! fructose-2,6-bisphosphate 2-phosphatase activity
BI	GO:0004332 ! fructose-bisphosphate aldolase activity
BI	GO:0004333 ! fumarate hydratase activity
BI	GO:0004334 ! fumarylacetoacetase activity
BI	GO:0004335 ! galactokinase activity
BI	GO:0004336 ! galactosylceramidase activity
BI	GO:0004337 ! geranyltranstransferase activity
BI	GO:0004340 ! glucokinase activity
BI	GO:0004341 ! gluconolactonase activity
BI	GO:0004342 ! glucosamine-6-phosphate deaminase activity
BI	GO:0004343 ! glucosamine 6-phosphate N-acetyltransferase activity
BI	GO:0004344 ! glucose dehydrogenase activity
BI	GO:0004345 ! glucose-6-phosphate dehydrogenase activity
BI	GO:0004346 ! glucose-6-phosphatase activity
BI	GO:0004347 ! glucose-6-phosphate isomerase activity
BI	GO:0004348 ! glucosylceramidase activity
BI	GO:0004349 ! glutamate 5-kinase activity
BI	GO:0004350 ! glutamate-5-semialdehyde dehydrogenase activity
BI	GO:0004351 ! glutamate decarboxylase activity
BI	GO:0004352 ! glutamate dehydrogenase (NAD+) activity
BI	GO:0004354 ! glutamate dehydrogenase (NADP+) activity
BI	GO:0004355 ! glutamate synthase (NADPH) activity
BI	GO:0004356 ! glutamate-ammonia ligase activity
BI	GO:0004357 ! glutamate-cysteine ligase activity
BI	GO:0004358 ! glutamate N-acetyltransferase activity
BI	GO:0004359 ! glutaminase activity
BI	GO:0004360 ! glutamine-fructose-6-phosphate transaminase (isomerizing) activity
BI	GO:0004361 ! glutaryl-CoA dehydrogenase activity
BI	GO:0004362 ! glutathione-disulfide reductase activity
BI	GO:0004363 ! glutathione synthase activity
BI	GO:0004365 ! glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity
BI	GO:0004366 ! glycerol-3-phosphate O-acyltransferase activity
BI	GO:0004367 ! glycerol-3-phosphate dehydrogenase [NAD+] activity
BI	GO:0004368 ! glycerol-3-phosphate dehydrogenase activity
BI	GO:0004369 ! glycerol-3-phosphate oxidase activity
BI	GO:0004370 ! glycerol kinase activity
BI	GO:0004371 ! glycerone kinase activity
BI	GO:0004372 ! glycine hydroxymethyltransferase activity
BI	GO:0004377 ! GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity
BI	GO:0004378 ! GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity
BI	GO:0004381 ! fucosylgalactoside 3-alpha-galactosyltransferase activity
BI	GO:0004382 ! guanosine-diphosphatase activity
BI	GO:0004383 ! guanylate cyclase activity
BI	GO:0004385 ! guanylate kinase activity
BI	GO:0004395 ! hexaprenyldihydroxybenzoate methyltransferase activity
BI	GO:0004396 ! hexokinase activity
BI	GO:0004397 ! histidine ammonia-lyase activity
BI	GO:0004398 ! histidine decarboxylase activity
BI	GO:0004399 ! histidinol dehydrogenase activity
BI	GO:0004400 ! histidinol-phosphate transaminase activity
BI	GO:0004401 ! histidinol-phosphatase activity
BI	GO:0004409 ! homoaconitate hydratase activity
BI	GO:0004410 ! homocitrate synthase activity
BI	GO:0004411 ! homogentisate 1,2-dioxygenase activity
BI	GO:0004412 ! homoserine dehydrogenase activity
BI	GO:0004413 ! homoserine kinase activity
BI	GO:0004414 ! homoserine O-acetyltransferase activity
BI	GO:0004416 ! hydroxyacylglutathione hydrolase activity
BI	GO:0004417 ! hydroxyethylthiazole kinase activity
BI	GO:0004418 ! hydroxymethylbilane synthase activity
BI	GO:0004419 ! hydroxymethylglutaryl-CoA lyase activity
BI	GO:0004420 ! hydroxymethylglutaryl-CoA reductase (NADPH) activity
BI	GO:0004421 ! hydroxymethylglutaryl-CoA synthase activity
BI	GO:0004422 ! hypoxanthine phosphoribosyltransferase activity
BI	GO:0004424 ! imidazoleglycerol-phosphate dehydratase activity
BI	GO:0004425 ! indole-3-glycerol-phosphate synthase activity
BI	GO:0004427 ! inorganic diphosphatase activity
BI	GO:0004430 ! 1-phosphatidylinositol 4-kinase activity
BI	GO:0004436 ! phosphatidylinositol diacylglycerol-lyase activity
BI	GO:0004438 ! phosphatidylinositol-3-phosphatase activity
BI	GO:0004439 ! phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity
BI	GO:0004441 ! inositol-1,4-bisphosphate 1-phosphatase activity
BI	GO:0004447 ! iodide peroxidase activity
BI	GO:0004449 ! isocitrate dehydrogenase (NAD+) activity
BI	GO:0004450 ! isocitrate dehydrogenase (NADP+) activity
BI	GO:0004451 ! isocitrate lyase activity
BI	GO:0004452 ! isopentenyl-diphosphate delta-isomerase activity
BI	GO:0004453 ! juvenile-hormone esterase activity
BI	GO:0004454 ! ketohexokinase activity
BI	GO:0004456 ! phosphogluconate dehydratase activity
BI	GO:0004459 ! L-lactate dehydrogenase activity
BI	GO:0004461 ! lactose synthase activity
BI	GO:0004462 ! lactoylglutathione lyase activity
BI	GO:0004463 ! leukotriene-A4 hydrolase activity
BI	GO:0004464 ! leukotriene-C4 synthase activity
BI	GO:0004468 ! lysine N-acetyltransferase activity, acting on acetyl phosphate as donor
BI	GO:0004471 ! malate dehydrogenase (decarboxylating) (NAD+) activity
BI	GO:0004473 ! malate dehydrogenase (decarboxylating) (NADP+) activity
BI	GO:0004474 ! malate synthase activity
BI	GO:0004475 ! mannose-1-phosphate guanylyltransferase activity
BI	GO:0004476 ! mannose-6-phosphate isomerase activity
BI	GO:0004477 ! methenyltetrahydrofolate cyclohydrolase activity
BI	GO:0004478 ! methionine adenosyltransferase activity
BI	GO:0004485 ! methylcrotonoyl-CoA carboxylase activity
BI	GO:0004487 ! methylenetetrahydrofolate dehydrogenase (NAD+) activity
BI	GO:0004488 ! methylenetetrahydrofolate dehydrogenase (NADP+) activity
BI	GO:0004489 ! methylenetetrahydrofolate reductase (NAD(P)H) activity
BI	GO:0004489 ! methylenetetrahydrofolate reductase (NAD(P)H) activity
BI	GO:0004490 ! methylglutaconyl-CoA hydratase activity
BI	GO:0004491 ! methylmalonate-semialdehyde dehydrogenase (acylating) activity
BI	GO:0004492 ! methylmalonyl-CoA decarboxylase activity
BI	GO:0004493 ! methylmalonyl-CoA epimerase activity
BI	GO:0004494 ! methylmalonyl-CoA mutase activity
BI	GO:0004496 ! mevalonate kinase activity
BI	GO:0004498 ! calcidiol 1-monooxygenase activity
BI	GO:0004499 ! N,N-dimethylaniline monooxygenase activity
BI	GO:0004500 ! dopamine beta-monooxygenase activity
BI	GO:0004501 ! ecdysone 20-monooxygenase activity
BI	GO:0004502 ! kynurenine 3-monooxygenase activity
BI	GO:0004503 ! monophenol monooxygenase activity
BI	GO:0004505 ! phenylalanine 4-monooxygenase activity
BI	GO:0004506 ! squalene monooxygenase activity
BI	GO:0004510 ! tryptophan 5-monooxygenase activity
BI	GO:0004511 ! tyrosine 3-monooxygenase activity
BI	GO:0004512 ! inositol-3-phosphate synthase activity
BI	GO:0004514 ! nicotinate-nucleotide diphosphorylase (carboxylating) activity
BI	GO:0004515 ! nicotinate-nucleotide adenylyltransferase activity
BI	GO:0004516 ! nicotinate phosphoribosyltransferase activity
BI	GO:0004552 ! octanol dehydrogenase activity
BI	GO:0004555 ! alpha,alpha-trehalase activity
BI	GO:0004581 ! dolichyl-phosphate beta-glucosyltransferase activity
BI	GO:0004582 ! dolichyl-phosphate beta-D-mannosyltransferase activity
BI	GO:0004585 ! ornithine carbamoyltransferase activity
BI	GO:0004586 ! ornithine decarboxylase activity
